,paper,laptop,pens,notepad,keyboards,monitor,6,7,8,9,10,saleDate,trf_paper,log_paper
528,2221.5,151.03,1114.4,1539.6,945.39,1553.3,2642.4,1058.2,3587.6,3109.0,2390.1,2021-06-12,5514.98044839715,7.705937922375963
529,2270.0,132.84,1107.6,1492.9,924.36,1548.5,2445.3,1073.2,3578.9,3197.5,1945.7,2021-06-13,5651.784965355268,7.727535110475448
530,2334.6,248.93,1152.8,1514.0,930.51,1614.6,2707.6,1069.4,3915.8,3121.1,2254.9,2021-06-14,5834.612635448502,7.755595849218563
531,2320.4,260.57,1140.6,1559.7,976.63,1504.0,2141.4,1145.3,3835.8,3260.1,2284.5,2021-06-15,5794.365529782218,7.749494863591909
532,2269.0,244.13,1147.9,1523.4,920.6,1481.2,2790.0,1187.9,3797.8,3084.9,2244.5,2021-06-16,5648.960256851849,7.727094484779841
533,2318.4,238.8,1157.5,1565.1,882.16,1469.1,2675.2,1191.2,3749.2,2850.9,2248.7,2021-06-17,5788.6995773511535,7.748632571566418
534,2280.3,238.47,1050.7,1528.8,914.99,1563.0,2890.0,1196.5,3514.3,2954.6,2204.7,2021-06-18,5680.889183067743,7.732062292240104
535,2335.6,257.22,1163.8,1478.3,899.36,1487.0,2813.1,1219.9,3237.2,2791.1,2014.6,2021-06-19,5837.44818109882,7.756024096409383
536,2293.2,242.02,1179.8,1503.1,941.07,1408.2,2492.0,1270.6,3450.8,2940.6,2237.2,2021-06-20,5717.365013947623,7.737703501034227
537,2385.4,246.55,1269.0,1510.2,962.66,1532.2,3033.5,1218.0,3361.0,2998.4,2211.9,2021-06-21,5978.863495114561,7.777122104144569
538,2448.1,252.45,1187.7,1539.2,1018.0,1436.0,2779.1,1243.7,3694.3,3116.9,2480.3,2021-06-22,6157.474647735067,7.803067492471094
539,2481.2,250.52,1251.0,1462.1,979.73,1290.1,2888.9,1174.8,3812.1,3103.5,2342.8,2021-06-23,6252.014618650983,7.816497593098962
540,2590.6,225.7,1239.7,1411.8,1002.1,1297.5,2654.9,1343.7,3348.4,3152.8,1907.7,2021-06-24,6565.678470727362,7.859644788096156
541,2434.6,270.49,1456.6,1435.7,1043.5,1260.9,2717.2,1231.2,3711.0,3028.0,2195.8,2021-06-25,6118.965207647121,7.797537750975496
542,2246.4,252.38,1565.8,1453.5,988.6,1330.7,2719.4,1323.1,3453.0,2983.9,2095.8,2021-06-26,5585.1665801250265,7.717084213831492
543,2374.8,245.61,1493.5,1465.7,993.42,1451.8,3108.7,1318.9,3586.7,3175.8,1959.6,2021-06-27,5948.729518333829,7.77266850239652
544,2258.8,257.44,1276.2,1515.5,982.99,1387.6,2917.2,1333.9,3785.0,3121.3,2113.3,2021-06-28,5620.157796804591,7.722588977798682
545,2315.3,261.57,1451.8,1445.5,903.55,1331.0,3126.9,1277.4,3442.4,3350.0,2234.4,2021-06-29,5779.918649245459,7.747294547757153
546,2332.7,239.73,1400.0,1496.1,927.99,1315.0,2857.7,1224.8,3429.6,3162.7,2236.9,2021-06-30,5829.225548409749,7.75478167395451
547,1986.0,236.34,1542.6,1491.9,966.14,1425.7,2821.1,1352.2,3594.2,3009.8,1961.3,2021-07-01,4856.546575782326,7.593877844605118
548,2179.0,266.22,1396.3,1335.0,934.03,1448.0,2815.9,1361.0,3462.9,3071.3,2156.4,2021-07-02,5395.429435450234,7.68662133494462
549,2270.7,265.07,1416.2,1359.7,1011.4,1534.8,2700.0,1277.7,3709.0,3167.9,2093.9,2021-07-03,5653.762360809801,7.7278434329832315
550,2073.2,276.15,1585.6,1319.0,1010.6,1556.0,2946.0,1280.8,3454.6,2960.5,2019.5,2021-07-04,5099.188644977344,7.636848586315551
551,2274.2,289.71,1548.1,1311.6,1033.5,1633.2,2937.9,1229.4,3599.3,2867.8,2004.9,2021-07-05,5663.650566414763,7.729383621190622
552,2283.1,245.16,1505.6,1405.1,1042.0,1507.6,3071.4,1242.4,3560.2,2739.7,2036.8,2021-07-06,5688.804067042897,7.733289447585408
553,2256.1,254.25,1413.2,1348.4,994.36,1639.2,2498.4,1291.1,3410.5,2944.6,2041.1,2021-07-07,5612.536538111264,7.721392937876705
554,2172.2,242.01,1567.7,1354.6,1074.0,1689.7,3297.7,1274.3,3544.8,2924.6,2132.9,2021-07-08,5376.3301779658395,7.683495757845936
555,2161.6,229.03,1421.5,1336.1,1131.5,1672.4,3007.5,1247.3,3298.8,3295.2,2248.8,2021-07-09,5346.573834771113,7.678603967205935
556,2321.6,271.32,1326.6,1395.3,982.65,1663.9,2990.4,1278.1,3349.2,2949.3,2128.8,2021-07-10,5797.765416296979,7.7500118821299235
557,2430.1,246.91,1488.2,1418.9,1110.1,1649.9,2763.9,1204.1,3319.0,3052.8,2065.7,2021-07-11,6106.13509521332,7.795687687751237
558,2505.1,247.8,1545.9,1375.0,1081.1,1707.0,3408.1,1143.9,3414.1,3115.4,2019.7,2021-07-12,6320.38319605885,7.826083932881858
559,2325.3,244.35,1657.9,1308.5,1149.6,1695.4,3417.2,1181.0,3664.5,2913.6,2109.5,2021-07-13,5808.249885933954,7.751604341955575
560,2246.3,269.58,1603.8,1245.7,1101.5,1696.8,3223.1,1153.0,3484.2,3048.1,2042.8,2021-07-14,5584.884498192392,7.717039697171124
561,2406.5,262.49,1587.4,1315.8,1069.7,1768.0,3279.6,1281.2,3589.0,2923.6,2204.9,2021-07-15,6038.900674115586,7.785928688743164
562,2524.5,225.72,1577.4,1327.1,1171.1,1636.5,3259.6,1264.4,3459.5,2598.0,2168.0,2021-07-16,6375.943555585617,7.833798302298971
563,2636.3,254.1,1420.3,1305.0,1153.4,1660.7,3017.4,1148.8,3687.3,2622.3,1979.1,2021-07-17,6697.238695712936,7.877131697947881
564,2747.9,248.06,1690.5,1285.6,1104.0,1853.6,3364.3,1227.5,3564.5,2902.7,2202.7,2021-07-18,7019.790928511378,7.918592262578212
565,2677.7,247.41,1638.3,1224.9,1223.7,1813.8,3099.5,1251.1,3310.5,2675.0,2243.0,2021-07-19,6816.685183054997,7.8927134960775405
566,2796.7,261.68,1479.6,1304.1,1263.2,1789.8,3261.0,1280.5,3552.4,2457.2,2192.1,2021-07-20,7161.3937396670835,7.936195429673244
567,2588.7,247.5,1454.4,1346.0,1243.9,1838.8,3161.8,1213.5,3222.1,2280.9,2169.6,2021-07-21,6560.215501702239,7.8589110981823715
568,2563.8,247.08,1812.2,1330.8,1266.8,1850.7,2043.0,1258.3,2901.8,2488.0,2084.2,2021-07-22,6488.671781532183,7.849245811878034
569,2541.4,255.86,1779.6,1276.9,1151.5,1728.7,2723.4,1269.2,2740.8,2292.5,2025.1,2021-07-23,6424.390874493599,7.840470389270434
570,2670.9,240.58,1648.2,1195.7,1195.2,1629.1,2995.3,1246.1,3121.6,2497.9,2146.0,2021-07-24,6797.048812716538,7.8901707732477355
571,2691.1,256.61,1671.9,1229.5,1260.4,1767.8,2522.3,1208.0,3569.3,2269.9,2168.6,2021-07-25,6855.399986361764,7.8977053109431825
572,2694.1,242.37,1718.2,1233.9,1180.8,1702.7,2640.3,1311.3,3085.3,2681.4,2137.8,2021-07-26,6864.0710338774115,7.898819475806267
573,2590.9,247.21,1762.6,1245.3,1182.5,1660.8,3098.4,1143.9,3095.9,2654.5,2120.8,2021-07-27,6566.5410940135,7.859760584680286
574,2695.0,242.41,1880.9,1184.3,1300.3,1756.5,2994.8,1249.0,3147.5,2614.0,2151.2,2021-07-28,6866.67260122631,7.899153483343097
575,2982.0,251.71,1860.9,1348.1,1177.3,1708.1,2727.7,1265.1,2954.7,2607.6,2162.2,2021-07-29,7702.064570506543,8.000349495324684
576,2793.0,238.38,1635.6,1242.8,1242.8,1832.0,2735.8,1287.7,3238.2,2642.4,2007.0,2021-07-30,7150.645750596767,7.934871565945177
577,2722.5,249.02,1724.4,1214.2,1326.4,1891.2,2351.9,1170.7,3124.8,3030.7,1993.7,2021-07-31,6946.221063661984,7.909305854807116
578,2813.0,256.64,1815.6,1217.6,1225.4,1862.9,2310.1,1222.6,2978.8,2881.6,2125.5,2021-08-01,7208.765712605068,7.9420068084898565
579,2837.7,242.16,1834.8,1246.2,1324.5,1947.5,2412.4,1197.0,3362.3,3006.2,1901.0,2021-08-02,7280.620503064135,7.950749143887235
580,2786.0,251.9,1864.5,1289.6,1312.5,1762.4,2745.6,1134.9,3420.5,3181.1,2149.1,2021-08-03,7130.316952673745,7.932362154339751
581,2651.1,230.14,1994.2,1244.3,1359.8,1741.2,3017.3,1168.7,3479.4,2956.5,2059.3,2021-08-04,6739.910630438899,7.882729927192068
582,2806.6,250.16,1746.5,1232.8,1286.1,1788.1,2855.1,1176.5,3690.4,3252.2,2143.5,2021-08-05,7190.161263831577,7.939729065317035
583,2642.3,147.16,2002.3,1247.4,1459.8,1720.1,2297.9,1179.6,3320.7,3265.5,2217.5,2021-08-06,6714.534259008077,7.87940502897657
584,2256.5,141.86,1921.8,1263.1,1401.0,1900.7,2555.3,1171.5,3457.5,3260.5,2201.5,2021-08-07,5613.6655361707235,7.721570219267056
585,2252.9,149.51,1914.5,1263.6,1373.7,1831.9,2770.5,1243.3,3312.9,3257.8,2228.8,2021-08-08,5603.505522328268,7.719973554183097
586,2152.6,150.4,1956.7,1323.5,1458.1,1822.8,2810.2,1220.7,3356.0,3268.5,2146.5,2021-08-09,5321.324399130773,7.674431692830198
587,2485.0,122.66,1951.5,1351.0,1432.9,1835.1,2816.0,1123.1,3265.3,3256.4,2133.6,2021-08-10,6262.879042403216,7.818027938530729
588,2130.6,123.01,1895.4,1391.3,1450.5,1767.1,3059.3,1210.7,3334.4,2993.3,2252.5,2021-08-11,5259.663366946383,7.664158909177097
589,2082.1,135.35,1869.4,1340.7,1547.5,2014.4,2895.0,1141.3,3320.2,3102.1,2296.6,2021-08-12,5124.031931146725,7.641132278761148
590,2388.6,259.17,1837.3,1418.2,1489.3,1896.2,2775.6,1196.0,3068.5,3340.3,2347.0,2021-08-13,5987.9640850572205,7.778462699234327
591,2365.6,262.11,2059.5,1317.4,1515.6,1727.7,2522.0,1169.9,3132.5,3538.0,2397.2,2021-08-14,5922.590145498193,7.768786968538268
592,2414.5,238.8,1953.9,1277.7,1485.2,1778.7,2648.0,1196.5,3012.0,3784.3,2419.7,2021-08-15,6061.682120252938,7.789247505313597
593,2000.8,270.06,1914.7,1351.9,1405.0,1668.2,2398.6,1310.1,3172.1,3716.7,2285.4,2021-08-16,4897.629824477146,7.60130237956341
594,2089.2,253.94,1797.9,1315.4,1189.3,1662.0,2880.1,1261.8,3359.7,3490.8,2492.6,2021-08-17,5143.860971015549,7.644536496562144
595,2137.8,282.03,1838.5,1351.8,1509.8,1703.2,2605.0,1312.4,3607.1,3535.6,2449.8,2021-08-18,5279.83396600422,7.6675325418398455
596,2110.7,240.14,1862.4,1339.6,1406.5,1876.7,2373.3,1285.7,3629.3,3418.0,2395.8,2021-08-19,5203.961788624474,7.6547749250065715
597,2174.0,258.34,1816.5,1421.1,1365.7,1895.7,3030.4,1266.1,3295.7,3420.0,2312.0,2021-08-20,5381.385082913346,7.684324067681155
598,2185.5,238.75,1845.6,1397.2,1324.4,1969.0,2492.5,1201.4,3632.5,3817.5,2394.8,2021-08-21,5413.6935677839065,7.689599914303369
599,2109.3,266.36,1776.9,1265.8,1438.4,1852.4,3393.8,1243.9,3700.6,3643.9,2525.7,2021-08-22,5200.045733333223,7.654111417873225
600,2488.6,253.03,1923.4,1275.7,1411.6,1995.4,2722.4,1180.0,3658.4,3601.8,2420.3,2021-08-23,6273.173714031857,7.819475582341531
601,2649.8,243.43,1817.7,1192.3,1347.0,1966.2,2960.7,1174.0,3608.8,3444.9,2289.9,2021-08-24,6736.161134771934,7.882239444434023
602,2644.9,251.93,1800.9,1265.2,1530.3,1867.7,2610.0,1289.4,3512.4,3732.2,2265.1,2021-08-25,6722.03064297155,7.880388536394325
603,2696.8,249.79,1906.1,1256.4,1467.7,1919.1,3495.0,1218.7,3298.9,3647.5,2451.6,2021-08-26,6871.876086148347,7.899821163919851
604,2714.1,284.04,1696.2,1260.8,1546.8,1877.4,3137.0,1090.8,3232.5,3600.1,2539.5,2021-08-27,6921.91111872842,7.906215685699806
605,2446.3,279.98,1927.6,1300.5,1659.6,1909.9,2969.6,1145.3,3283.8,3770.0,2420.6,2021-08-28,6152.338403317969,7.802331957949538
606,2664.3,223.01,1877.8,1241.9,1590.4,1808.7,3343.0,1155.6,3518.6,3716.3,2399.7,2021-08-29,6777.996406132942,7.887696637932568
607,2553.9,236.7,1742.7,1212.1,1610.3,1821.8,3556.5,1206.2,3534.4,3642.7,2412.6,2021-08-30,6460.252570015642,7.8453768815581215
608,2541.1,250.85,1920.4,1180.8,1592.6,1864.4,3241.5,1156.4,3474.3,3393.5,2204.4,2021-08-31,6423.530484566888,7.840352337130602
609,2490.6,262.3,1714.7,1218.8,1719.1,1931.8,3148.5,1119.1,3446.0,3749.8,2278.4,2021-09-01,6278.893841023743,7.820278924287048
610,2617.6,254.01,1794.4,1167.4,1718.0,1902.2,3250.2,1019.6,3544.3,3773.5,2346.1,2021-09-02,6643.368166295642,7.870013146408428
611,2368.7,263.3,1853.1,1224.8,1663.7,1895.1,3029.2,1047.8,3672.2,3587.0,2457.8,2021-09-03,5931.3964542923595,7.770096560428536
612,2690.4,236.64,1791.7,1257.6,1446.1,1785.1,2556.0,1010.8,3565.9,3588.3,2335.9,2021-09-04,6853.376928789652,7.89744516042606
613,2728.3,224.13,1851.5,1209.4,1453.8,1755.9,2667.6,1023.4,3638.6,3603.5,2388.9,2021-09-05,6963.012387170949,7.911433983591508
614,2873.4,265.14,1634.6,1269.0,1446.1,1863.1,3278.5,1017.5,3228.1,3877.0,2468.5,2021-09-06,7384.623853122815,7.963251276576619
615,2745.3,256.6,1704.8,1239.3,1573.1,1855.6,2038.5,979.84,3299.5,3781.7,2409.8,2021-09-07,7012.255941542509,7.917645637589442
616,2427.3,230.04,1692.5,1269.5,1476.9,1942.3,3141.5,946.8,3226.3,3919.4,2538.8,2021-09-08,6098.15352494264,7.794534807481904
617,2847.4,268.33,1680.6,1294.6,1548.0,1877.0,3293.5,953.6,3212.8,3680.9,2585.3,2021-09-09,7308.861814108371,7.954161576179645
618,2664.7,263.47,1672.4,1308.8,1555.9,1828.0,2936.4,1010.1,3338.9,3933.5,2540.0,2021-09-10,6779.150917063904,7.887846759906954
619,2651.2,258.18,1667.7,1257.0,1598.7,1678.2,2996.9,954.29,3263.2,3907.4,2497.4,2021-09-11,6740.199063418055,7.882767646672298
620,2601.5,221.54,1658.1,1239.5,1627.9,1783.1,2764.7,983.05,3218.0,3746.4,2556.3,2021-09-12,6597.029056012908,7.863843480730358
621,2686.2,268.95,1609.5,1316.5,1473.8,1841.2,1151.1,988.14,2965.3,3839.2,2712.5,2021-09-13,6841.240069301044,7.895882834474975
622,2760.6,242.69,1683.3,1271.6,1719.3,1815.0,944.08,970.38,3110.8,3933.0,2528.2,2021-09-14,7056.610197379869,7.923203326389478
623,2578.6,250.11,1646.7,1263.1,1729.7,1773.9,2619.6,1031.4,2994.9,4041.6,2718.6,2021-09-15,6531.184561210244,7.855001894976737
624,2590.9,256.06,1577.0,1302.3,1652.0,1757.1,2756.3,910.96,3138.1,4100.8,2614.5,2021-09-16,6566.5410940135,7.859760584680286
625,2564.6,231.13,1572.1,1325.8,1655.7,1705.1,2593.9,1023.4,3093.1,3930.6,2485.9,2021-09-17,6490.968928284566,7.849557800025015
626,2580.8,257.05,1690.3,1303.1,1651.2,1694.9,2420.4,1002.5,3393.4,3836.9,2685.0,2021-09-18,6537.506832827787,7.855854707370945
627,2509.7,263.52,1690.1,1236.1,1678.0,1672.2,3022.8,952.54,3111.8,4092.0,2664.6,2021-09-19,6333.552089463481,7.827918503070166
628,2496.5,267.63,1581.3,1313.8,1620.0,1721.7,2929.3,893.67,3407.7,3756.1,2533.2,2021-09-20,6295.771810546919,7.822645029940664
629,2570.7,253.29,1475.9,1255.0,1855.0,1726.7,2040.9,979.43,3175.2,3631.4,2676.6,2021-09-21,6508.48783685552,7.851933514343183
630,2568.4,250.12,1618.2,1242.1,1846.9,1539.6,2518.7,933.17,3480.2,3700.8,2403.0,2021-09-22,6501.881689951584,7.851038415919893
631,2253.3,257.65,1453.0,1189.7,1882.5,1515.9,2811.5,905.31,3636.8,3503.5,2214.3,2021-09-23,5604.634305084116,7.720151087360076
632,2373.0,251.26,1558.1,1223.4,1768.7,1572.7,2851.1,956.72,3346.6,3406.4,2427.2,2021-09-24,5943.61422073904,7.771910256435763
633,2424.4,255.77,1517.7,1207.5,1878.0,1690.9,2876.0,949.56,3336.6,3374.3,2327.4,2021-09-25,6089.888202836955,7.79333935007713
634,2683.2,260.37,1504.8,1106.2,1716.2,1561.1,2220.0,926.95,3371.9,3140.3,2185.4,2021-09-26,6832.5724448668825,7.894765391068944
635,2557.4,283.99,1554.6,1125.6,1816.9,1729.3,2712.3,900.32,3108.7,3071.6,2429.1,2021-09-27,6470.298077278998,7.846746396377068
636,2536.0,242.66,1501.5,1194.1,1967.5,1727.1,3118.4,984.84,3437.8,3250.4,2352.7,2021-09-28,6408.905945387533,7.8383433155571165
637,2442.0,259.81,1578.8,1189.1,1891.2,1606.9,2351.4,960.69,3658.2,3132.9,2284.6,2021-09-29,6140.070542353091,7.80057265467065
638,2523.8,255.46,1597.7,1070.3,1824.5,1701.8,2951.7,967.47,3380.2,2887.2,2293.1,2021-09-30,6373.9377997442625,7.83352098121881
639,2646.8,241.01,1466.9,1031.9,1926.9,1695.3,2769.6,910.97,3155.4,3097.4,2309.0,2021-10-01,6727.509396047345,7.881106642137905
640,2484.9,228.32,1561.0,1048.6,1893.4,1683.2,2783.3,931.59,3030.4,3311.4,2215.0,2021-10-02,6262.593107896414,7.817987696272328
641,2346.0,242.18,1567.4,1103.9,1805.1,1722.4,2565.8,954.86,3159.7,3277.4,2095.3,2021-10-03,5866.947516227052,7.76046702921342
642,2434.3,238.83,1417.5,1165.8,1927.0,1760.9,2501.2,907.3,3094.7,3392.5,2045.7,2021-10-04,6118.1097676048,7.797414519855375
643,2631.3,271.58,1617.6,1088.5,1941.4,1610.1,2220.5,954.29,3099.6,3293.9,1957.4,2021-10-05,6682.82976597064,7.875233299625446
644,2724.0,226.87,1634.0,1079.5,2031.8,1602.3,2714.8,937.61,3428.0,3077.3,2108.3,2021-10-06,6950.563186902885,7.909856667269403
645,2801.0,230.66,1628.2,1038.8,1934.5,1668.4,1533.5,927.11,3276.0,3080.8,2117.5,2021-10-07,7173.887046695938,7.937731775260109
646,2646.4,269.48,1503.3,927.48,1932.2,1674.5,2579.4,901.59,3565.4,3055.1,1938.9,2021-10-08,6726.355930413616,7.880955504829372
647,2702.5,263.47,1613.1,1024.3,1859.8,1664.6,1819.3,925.14,3431.4,3093.0,1910.8,2021-10-09,6888.356866310958,7.901932549513363
648,2839.5,246.27,1596.0,920.12,1923.4,1784.6,2576.2,886.24,3643.8,2810.8,1993.5,2021-10-10,7285.860179801059,7.951383259317487
649,2749.1,259.37,1521.6,964.82,1995.7,1684.7,2732.3,835.53,3429.2,2781.1,2030.5,2021-10-11,7023.268938005787,7.919028864367938
650,2821.3,266.22,1689.8,902.88,1842.3,1776.9,2237.3,882.86,3559.3,2868.4,2020.1,2021-10-12,7232.901828465101,7.944953050615375
651,2720.9,259.61,1602.1,1006.3,1842.3,1760.0,2193.0,791.73,3250.4,3113.4,2144.2,2021-10-13,6941.589819879399,7.908717986913491
652,2728.5,273.12,1668.5,946.27,1770.6,1824.3,1399.8,819.16,3273.5,2952.0,1998.2,2021-10-14,6963.591483946143,7.9115072866262866
653,2684.4,249.43,1580.1,918.07,1857.8,1665.2,188.58,756.88,3173.0,2711.6,1809.8,2021-10-15,6836.039338448439,7.895212518284084
654,2695.9,287.73,1551.9,920.41,1682.9,1764.3,2271.5,783.13,3416.1,2846.5,1983.5,2021-10-16,6869.2742853278705,7.899487379356143
655,2473.0,264.02,1693.1,930.52,1814.9,1764.5,203.01,852.28,3117.1,3038.5,1833.6,2021-10-17,6228.577957355635,7.813187267521416
656,2497.7,269.38,1655.3,968.8,1608.9,1739.6,1900.1,844.78,3019.0,2810.5,1685.5,2021-10-18,6299.205274339338,7.82312558739655
657,2346.7,252.81,1705.7,876.58,1436.2,1756.5,1948.6,776.61,2972.6,2951.6,2007.6,2021-10-19,5868.933680561416,7.760765364928549
658,2478.1,254.36,1733.3,888.71,1606.0,1741.8,1877.3,699.36,2992.9,3046.2,2166.9,2021-10-20,6243.15319188795,7.815247416499942
659,2538.5,264.81,1618.3,871.17,1587.6,1668.9,2266.6,705.38,3016.8,2845.4,2018.1,2021-10-21,6416.074343797471,7.839328634387449
660,2538.8,271.77,1620.8,897.75,1585.7,1741.4,1956.3,794.07,3345.4,2816.3,1962.9,2021-10-22,6416.93461537864,7.839446807432315
661,2529.8,264.7,1515.5,904.84,1667.9,1691.7,2173.3,766.17,3202.4,2557.5,2019.6,2021-10-23,6391.13241659936,7.835895527213442
662,2766.2,268.33,1653.2,938.64,1605.9,1661.5,2044.2,786.86,3269.7,2477.5,2040.5,2021-10-24,7072.852704447059,7.925229816190607
663,2635.6,279.1,1575.7,930.92,1706.1,1697.3,2425.5,788.1,3159.0,2321.7,2025.2,2021-10-25,6695.221224306745,7.876866139039665
664,2548.1,244.79,1677.7,1001.9,1619.6,1666.6,2224.0,752.83,3083.5,2308.3,2104.0,2021-10-26,6443.609803137567,7.843103262389749
665,2377.8,244.51,1580.2,1008.0,1920.2,1686.8,2379.3,788.4,3012.6,2498.7,2259.1,2021-10-27,5957.256172038274,7.773930969424445
666,2227.1,247.0,1685.0,943.79,1840.2,1706.1,2555.2,867.88,3263.1,2691.2,2171.9,2021-10-28,5530.756110191236,7.708455569706803
667,2346.0,264.68,1686.8,1002.9,1898.4,1615.0,2538.5,858.34,3018.9,2528.7,2246.2,2021-10-29,5866.947516227052,7.76046702921342
668,2435.4,269.77,1626.5,965.05,1917.9,1720.0,2248.2,850.7,3257.5,2476.6,2288.3,2021-10-30,6121.246450341635,7.797866293072907
669,2427.3,253.98,1469.9,1011.6,1702.1,1706.9,1938.7,763.83,3086.5,2674.8,2375.5,2021-10-31,6098.15352494264,7.794534807481904
670,2426.9,244.18,1566.1,1001.8,1532.3,1714.1,1881.8,744.33,2962.1,2199.9,2247.3,2021-11-01,6097.01340158249,7.794370001746291
671,2383.6,262.58,1600.3,990.01,1709.8,1738.5,2343.7,806.89,3323.5,2477.0,2519.7,2021-11-02,5973.74513404149,7.776367228872823
672,2402.2,258.48,1487.6,941.46,1707.1,1725.3,2446.9,890.4,3132.6,2383.0,2425.7,2021-11-03,6026.659849223836,7.78414026312039
673,2563.8,231.4,1725.4,1026.2,1667.8,1729.5,1730.2,807.22,2845.0,2386.6,2382.5,2021-11-04,6488.671781532183,7.849245811878034
674,2455.3,248.93,1614.4,950.66,1738.6,1736.5,1865.8,883.55,2873.3,2562.3,2376.7,2021-11-05,6178.0246973263875,7.806004232355527
675,2471.0,281.76,1642.2,897.37,1781.5,1792.3,1561.2,913.91,2640.3,2496.3,2430.9,2021-11-06,6222.863281156371,7.81237820598861
676,2322.7,236.71,1785.7,862.04,1719.1,1695.7,1739.4,864.63,2911.2,2421.6,2343.8,2021-11-07,5800.882186400612,7.750485581081572
677,2351.5,249.62,1535.1,892.65,1716.9,1579.8,1685.4,894.04,2883.3,2259.2,2242.8,2021-11-08,5882.555236828411,7.762808701385103
678,2300.8,249.79,1729.4,921.98,1865.1,1631.4,2121.4,909.74,3113.1,2603.8,2345.0,2021-11-09,5738.867571997702,7.741012167526728
679,2390.2,260.92,1538.6,947.79,1748.7,1667.8,1743.7,968.64,3068.3,2213.5,2102.4,2021-11-10,5992.514994594813,7.779132323432781
680,2366.6,256.54,1696.4,956.53,1545.1,1574.8,1701.8,919.35,2704.2,2382.8,2264.2,2021-11-11,5925.430720929118,7.769209604950459
681,2251.6,270.63,1643.5,981.83,1661.3,1628.1,1580.4,936.07,2670.5,2265.4,2034.9,2021-11-12,5599.837164389287,7.719396353589872
682,2198.9,273.64,1667.8,944.04,1588.2,1639.6,2488.9,941.48,2694.9,2418.7,2088.1,2021-11-13,5451.368798440566,7.695712514304725
683,2177.3,255.93,1609.4,940.02,1756.3,1663.3,2526.7,1016.3,2929.8,2426.7,2100.7,2021-11-14,5390.653869182522,7.685840856058273
684,2113.3,243.98,1668.5,920.56,1870.0,1637.8,2750.6,973.92,3060.2,2294.6,2065.5,2021-11-15,5211.235388679307,7.656005985768107
685,2101.6,283.89,1726.4,985.93,1633.1,1656.9,2726.9,1036.1,2843.9,2509.9,2106.8,2021-11-16,5178.513677766296,7.65045423837133
686,2057.4,266.83,1669.7,992.31,1784.3,1773.4,2642.9,1073.2,2932.0,2424.6,2134.2,2021-11-17,5055.120162827859,7.62919832869693
687,2085.4,289.69,1628.8,973.39,1793.2,1753.7,2359.3,991.59,2757.1,2414.7,2175.5,2021-11-18,5133.247117156335,7.642715962355493
688,1861.7,289.77,1640.4,1001.6,1812.5,1727.9,2432.8,1041.1,2828.0,2358.1,2268.4,2021-11-19,4513.152399722492,7.5292453277778515
689,1888.1,283.31,1616.9,912.43,1783.2,1736.9,2311.6,1006.6,2566.1,2286.5,2010.6,2021-11-20,4585.8349160617945,7.543326311404487
690,1794.4,242.5,1546.8,921.5,1811.1,1783.4,2118.4,1068.8,2924.2,2221.9,2334.3,2021-11-21,4328.49708906034,7.492425983205998
691,1926.6,267.46,1562.7,946.6,1840.1,1650.4,2265.4,1122.8,2880.6,2268.4,2192.2,2021-11-22,4692.074842970089,7.563512070323523
692,1953.1,249.3,1498.4,890.38,1875.4,1638.4,2670.6,1078.9,2964.2,2203.0,2169.4,2021-11-23,4765.367324838028,7.577173132842845
693,1909.7,258.64,1565.2,967.4,1716.8,1650.0,1978.1,1156.2,2810.0,2171.4,2040.5,2021-11-24,4645.404181283745,7.554701440641368
694,1805.7,250.38,1636.4,951.52,1941.0,1553.1,2394.7,1147.5,2866.1,2295.0,1908.6,2021-11-25,4359.437574832113,7.4987036072218345
695,1746.3,256.02,1682.1,948.03,1760.2,1564.7,2168.8,1137.2,2685.1,2194.9,1977.0,2021-11-26,4197.089233520775,7.465254542945799
696,1683.0,286.48,1356.1,1068.7,1903.1,1671.3,2414.1,1104.6,2773.0,2190.6,2171.4,2021-11-27,4024.8972431675083,7.428333194190806
697,1728.1,267.6,1526.2,1041.6,1853.1,1669.2,2405.1,1109.2,2772.3,2222.0,2118.1,2021-11-28,4147.493332373504,7.454777818059946
698,1680.2,281.58,1411.8,974.99,1711.5,1566.7,2760.4,1104.8,2770.1,2321.2,2034.6,2021-11-29,4017.300381193234,7.426668112930747
699,1728.9,256.54,1614.5,1021.7,1687.2,1628.5,2701.9,1129.2,2987.8,2222.2,2335.9,2021-11-30,4149.671902809381,7.45524064711073
700,1880.3,271.91,1664.6,1079.4,1752.3,1638.9,2544.8,1157.6,2696.1,2451.7,2301.4,2021-12-01,4564.34623391599,7.539186617561429
701,1723.4,279.85,1560.0,1163.1,1674.0,1572.8,2152.5,1157.2,2607.1,2215.2,2133.1,2021-12-02,4134.696969804681,7.452054362805667
702,1800.8,261.94,1626.2,1125.1,1700.8,1649.3,2355.3,1164.4,2573.5,2194.7,2184.5,2021-12-03,4346.0176992407305,7.495986289592523
703,1708.1,257.01,1473.7,1159.0,1716.8,1584.1,2404.9,1224.6,2915.0,2027.3,2086.9,2021-12-04,4093.073258872388,7.443136920644015
704,1719.3,255.92,1717.8,1164.9,1644.1,1548.5,2454.7,1192.7,2772.3,2131.9,2097.6,2021-12-05,4123.53801416496,7.449672510225802
